i,group,x1,x2,omega1,omega2,A1,A2,res1,res2,lambda_min,lambda_max,anisotropy,detG,logdetG,lambda_radial,lambda_tangent,ratio_tangent_radial
17369,8,0.5350889059308082,0.01912317544681117,1.2534796065084126,0.025162998393435696,1.2704894995158376,0.023870075984121646,-0.017009893007424948,0.0012929224093140498,1.917106537109873,2.5802166267016085,1.345891100340936,4.946550162209238,1.598690396679734,1.9209008175068256,2.5764223463046565,1.3412573532290153
17376,8,0.5353000914883926,0.019117830591299113,1.2534796065084126,0.025162998393435696,1.2709729692224752,0.02386061769919866,-0.017493362714062544,0.0013023806942370347,1.9163167546076556,2.5797482071058955,1.346201352622453,4.943614711946088,1.5980967866870393,1.9201186961882806,2.575946265525271,1.3415557437354813
17378,8,0.5351928278462349,0.019114818423331906,1.2534796065084126,0.025162998393435696,1.2707273042923244,0.023848780482350743,-0.017247697783911775,0.0013142179110849535,1.9166999767234096,2.5799770781770586,1.3460516040635209,4.945042005688899,1.598385459616736,1.9204974696089805,2.576179585291487,1.3414126423275141
17382,8,0.5353702505096832,0.019120824246496936,1.2534796065084126,0.025162998393435696,1.2711336722009794,0.023871334056985136,-0.01765406569256678,0.0012916643364505598,1.916069300889773,2.5796001277497087,1.346297926986153,4.942692613352553,1.597910246138406,1.9198742490960403,2.5757951795434404,1.3416478609243474
17388,8,0.535097567335288,0.019132284177137603,1.2534796065084126,0.025162998393435696,1.2705094993388188,0.02389679328141691,-0.017029892830406235,0.001266205112018786,1.9171033296499436,2.5802121434981555,1.3458910135893891,4.94653329150353,1.598686986073569,1.920898833442363,2.5764166397057355,1.3412557677952495
17392,8,0.5350970166752324,0.019105483136634988,1.2534796065084126,0.025162998393435696,1.2705077465878005,0.023818898721627877,-0.01702814007938791,0.001344099671807819,1.9170214946376607,2.580171026329734,1.3459270193615729,4.946243317315413,1.5986283626557631,1.9208143638825248,2.5763781570848683,1.3412947162042552
17396,8,0.5352892641334848,0.019129366432732702,1.2534796065084126,0.025162998393435696,1.2709483874244498,0.023893826959410037,-0.017468780916037208,0.0012691714340256587,1.9163924924426707,2.5797900166693415,1.3461699661435698,4.943890220023678,1.5981525152210945,1.920195126184383,2.5759873829276287,1.3415237586017466
17398,8,0.5352849022091261,0.019105939187014656,1.2534796065084126,0.025162998393435696,1.2709379722151366,0.02382562710879442,-0.01745836570672399,0.0013373712846412762,1.9163351404497446,2.579762502225722,1.3461958964131282,4.943689537029712,1.5981119222754143,1.9201353470317557,2.57596229564371,1.3415524585940077
17400,8,0.5349696198921965,0.019144027682825925,1.2534796065084126,0.025162998393435696,1.2702167456890867,0.023927238943495504,-0.0167371391806741,0.0012357594499401922,1.9176084102345192,2.5805093510346313,1.3456915068071904,4.94840643423283,1.5990655922709982,1.9214001238306855,2.5767176374384637,1.3410624916070448
17403,8,0.5352138341345705,0.019137699737673614,1.2534796065084126,0.025162998393435696,1.2707758224285954,0.02391587287600947,-0.017296215920182823,0.001247125517426225,1.9166946827293152,2.579967467351408,1.3460503076460841,4.945009926287062,1.5983789724107926,1.920495205371321,2.5761669447094024,1.3414076418958358
17410,8,0.5352347993045389,0.019116552139030723,1.2534796065084126,0.025162998393435696,1.2708234413234445,0.023855025244670498,-0.017343834815031878,0.0013079731487651985,1.9165517616655015,2.5798883988106542,1.346109429660646,4.944489655640949,1.598273755631666,1.9203510492567355,2.57608911121942,1.341467807261847
17411,8,0.5349315660970091,0.019132256056685525,1.2534796065084126,0.025162998393435696,1.2701293943969865,0.023891938411525385,-0.016649787888573853,0.0012710599819103115,1.9177108834927465,2.5805736561112744,1.345653131722989,4.948794185979259,1.599143948113525,1.921499970213221,2.5767845693908007,1.3410276395189669
17412,8,0.5350202804142437,0.019095616999473847,1.2534796065084126,0.025162998393435696,1.2703318556115946,0.02378802270582996,-0.01685224910318195,0.0013749756876057367,1.9172715330428358,2.580322598698338,1.3458305483747501,4.947179064551437,1.5988175281846764,1.921060458374858,2.576533673366317,1.341203845060641
17413,8,0.5351710055591042,0.019123020926702664,1.2534796065084126,0.025162998393435696,1.2706774862699386,0.023871987769051868,-0.01719787976152598,0.001291010624383828,1.9168055250489884,2.5800375639838427,1.3460090396587854,4.945430257478163,1.5984639698797716,1.920602968280981,2.5762401207518515,1.3413704775525224
17415,8,0.5350825928709403,0.019120979137024412,1.2534796065084126,0.025162998393435696,1.2704750037101793,0.023863512387481613,-0.016995397201766682,0.0012994860059540835,1.9171227749585922,2.580226909426387,1.3458850643940201,4.946611772622347,1.5987028518307798,1.920916596684294,2.576433087700685,1.3412519274120918
17419,8,0.5352577627811165,0.019110569535380026,1.2534796065084126,0.025162998393435696,1.2708759133399852,0.02383830143055154,-0.01739630683157256,0.0013246969628841546,1.9164489791861254,2.5798289308944384,1.3461505935785654,4.94411052108748,1.5981970744944212,1.9202485791641615,2.5760293309164015,1.341508260372043
17424,8,0.5352729258227485,0.019102300564061023,1.2534796065084126,0.025162998393435696,1.2709104824713564,0.023814709647763194,-0.017430875962943793,0.0013482887456725025,1.9163675944558203,2.579782839798819,1.3461837109238872,4.9438122349236675,1.5981367410611484,1.9201669850501804,2.5759834492044593,1.3415413707559087
17426,8,0.5353635235769949,0.0191045841039825,1.2534796065084126,0.025162998393435696,1.2711179734916687,0.023823950536763193,-0.01763836698325605,0.0013390478566725032,1.916043092634052,2.5795891128465214,1.346310593307309,4.942603901503579,1.5978922978960155,1.9198462221817691,2.575785983298804,1.3416626569036376
17428,8,0.5352300177072131,0.01913233901297093,1.2534796065084126,0.025162998393435696,1.2708127810437393,0.02390076106635639,-0.01733317453532668,0.0012622373270793075,1.9166186676858188,2.579923751747718,1.3460808846565149,4.944730023805711,1.5983223677916947,1.9204192969755882,2.576123122457948,1.3414378445972754
17430,8,0.5353526548586081,0.01911595018732757,1.2534796065084126,0.025162998393435696,1.2710932933840908,0.023856665191783206,-0.017613686875678214,0.0013063332016524896,1.9161184555003534,2.579630748960367,1.3462793709623508,4.942878086459158,1.597947770144305,1.9199222539914476,2.5758269504692723,1.3416308629759477
17432,8,0.5350376959173231,0.019137867798984836,1.2534796065084126,0.025162998393435696,1.270372510310974,0.02391129674950241,-0.016892903802561365,0.001251701643933286,1.9173399547463437,2.5803513593776946,1.345797521712348,4.947410758618896,1.5988643606601285,1.921133691169481,2.576557622954558,1.3411651853266342
17434,8,0.5351966888459117,0.01912894167899446,1.2534796065084126,0.025162998393435696,1.2707364035107842,0.023889930784186924,-0.017256797002371593,0.0012730676092487722,1.9167300372116238,2.5799909760005764,1.3460377444461797,4.945146199435237,1.5984065297408188,1.9205290486180016,2.5761919645941984,1.341397031431525
17439,8,0.5350982176844985,0.019106482121958247,1.2534796065084126,0.025162998393435696,1.2705105149729308,0.023821836121367394,-0.017030908464518157,0.0013411622720683018,1.9170202236729827,2.580169987626746,1.3459273698652892,4.946238046794543,1.5986272970948232,1.9208132369181061,2.5763769743816227,1.341294887427656
17446,8,0.5353333479975109,0.019120764059324696,1.2534796065084126,0.025162998393435696,1.2710491726464719,0.023870098014886605,-0.017569566138059267,0.001292900378549091,1.9162041973886779,2.579680407886087,1.3462450460141808,4.943194425512656,1.5980117670557625,1.9200077099563175,2.5758768953184465,1.3415971623244423
17447,8,0.5353840462685177,0.019099746696251314,1.2534796065084126,0.025162998393435696,1.2711648780590195,0.02381048436234399,-0.01768527155060684,0.0013525140310917047,1.9159528236419179,2.5795367660142485,1.3463467023738949,4.942270750533141,1.597824891685559,1.9197562869282898,2.575733302727877,1.3416980687945472
17453,8,0.535346530316963,0.019110478153441326,1.2534796065084126,0.025162998393435696,1.2710791699067872,0.02384058859789433,-0.01759956339837454,0.0013224097955413655,1.9161237477266786,2.5796354410006357,1.3462781013288723,4.9429007289787,1.5979523509709581,1.919926783228167,2.575832405499146,1.3416305392480323
17456,8,0.5351280955738024,0.019148892351809766,1.2534796065084126,0.025162998393435696,1.270579706444418,0.023945931197946933,-0.017100099936005364,0.0012170671954887628,1.917043544932528,2.5801718785095877,1.345911982714195,4.94630184451324,1.5986401952421947,1.9208418452653981,2.5763735781767165,1.3412731425687705
17464,8,0.5352855776056241,0.019098062463396327,1.2534796065084126,0.025162998393435696,1.2709393750279678,0.02380275850500861,-0.01745976851955522,0.0013602398884270846,1.9163080165747872,2.5797485860764895,1.3462076888284051,4.94359289624585,1.598092373772675,1.9201074901595316,2.5759491124917444,1.341565055963467
17467,8,0.5352133943496807,0.019118210365977113,1.2534796065084126,0.025162998393435696,1.2707744590563244,0.02385922818084223,-0.017294852547911743,0.0013037702125934664,1.9166353054005596,2.579937640031035,1.3460764459266032,4.9447995666152815,1.5983364317183832,1.9204339239513768,2.576139021480218,1.3414359064120775
17468,8,0.5352609088281991,0.019121928396406383,1.2534796065084126,0.025162998393435696,1.2708833244868905,0.023871398298436732,-0.01740371797847784,0.001291600094998964,1.9164730104312246,2.5798400237118626,1.3461395019235747,4.944193776674034,1.5982139136984037,1.9202738290603618,2.576039205082725,1.3414957627908963
17472,8,0.5353382539263766,0.019110609257830858,1.2534796065084126,0.025162998393435696,1.2710602211709698,0.02384073155172023,-0.017580614662557226,0.0013222668417154672,1.9161544549740235,2.5796536750182337,1.3462660425530284,4.9430148816763,1.5979754449770371,1.9199571818938292,2.575850948098428,1.3416189550423363
17475,8,0.5351410268589945,0.019146667705732538,1.2534796065084126,0.025162998393435696,1.2706092751997726,0.02393983860396708,-0.01712966869136001,0.001223159789468617,1.9169892507047925,2.580140202050289,1.3459335784494801,4.946101032641696,1.5985995960320603,1.920787833242239,2.576341619512844,1.3412942204887082
17476,8,0.5351180602839118,0.019126731313858527,1.2534796065084126,0.025162998393435696,1.2705563216075737,0.02388124698419208,-0.01707671509916109,0.0012817514092436158,1.9170109421141,2.5801587412142473,1.3459280197789696,4.946192539299054,1.5986180966268304,1.920806697191902,2.5763629861364454,1.3412921716187918
17492,8,0.5353009638501749,0.01911605327525286,1.2534796065084126,0.025162998393435696,1.2709749343276915,0.02385547829955202,-0.017495327819278872,0.0013075200938836747,1.9163079987233762,2.5797434987437993,1.3462050466117121,4.943583101297371,1.5980903924286631,1.9201098029496675,2.5759416945175064,1.3415595767285557
17509,8,0.535258679768189,0.019092972244815182,1.2534796065084126,0.025162998393435696,1.2708776917295794,0.023787193869150607,-0.017398085221166815,0.0013758045242850889,1.9163905514097106,2.5797991329831955,1.3461760866465746,4.94390268298396,1.598155036099192,1.9201884880165054,2.5760011963764007,1.3415355901010162
17513,8,0.5351786454529688,0.019109087967919176,1.2534796065084126,0.025162998393435696,1.2706947248524165,0.023831721106638223,-0.01721511834400391,0.0013312772867974734,1.9167339615996344,2.57999891841271,1.346039132243235,4.945171547811966,1.5984116556381613,1.9205303487552008,2.576202531257144,1.341401625299449
17528,8,0.5351672292340555,0.01910785125482859,1.2534796065084126,0.025162998393435696,1.2706685615530997,0.023827799166583553,-0.017188955044687093,0.0013351992268521434,1.9167718823181592,2.5800218314113157,1.3460244566458355,4.945313302216212,1.598440320442042,1.9205677065135485,2.576226007215927,1.3413877565881864
17530,8,0.535044546386791,0.01911691383967089,1.2534796065084126,0.025162998393435696,1.270387811084937,0.023850605326501937,-0.01690820457652431,0.0013123930669337591,1.9172493277454943,2.5803033607081196,1.345836101422612,4.947084883697083,1.598798490719161,1.9210412789636393,2.5765114094899757,1.341205645971308
17533,8,0.5354405719375084,0.019102760800556614,1.2534796065084126,0.025162998393435696,1.2712943645420753,0.0238208682271816,-0.017814758033662725,0.0013421301662540977,1.9157553350958403,2.5794184093905215,1.3464237119096838,4.941534579234318,1.5976759265298075,1.9195612837587328,2.575612460727628,1.3417714154373168
17535,8,0.5350695005413827,0.019119967135357352,1.2534796065084126,0.025162998393435696,1.2704450066305895,0.02386019522196897,-0.016965400122176844,0.0013028031714667244,1.9171675338818548,2.580253828014327,1.3458676836603132,4.946778868243441,1.5987366310733417,1.920960749914655,2.5764606119815263,1.341235427166325
17537,8,0.5352563473518714,0.019116387668329463,1.2534796065084126,0.025162998393435696,1.2708727785583087,0.02385516696857417,-0.0173931720498961,0.0013078314248615268,1.9164723683593003,2.579841205469562,1.346140569549758,4.9441943850371635,1.5982140367443682,1.920272475259774,2.576041098569088,1.3414976946022215
17546,8,0.5351371826148944,0.019124832433545257,1.2534796065084126,0.025162998393435696,1.27060007257685,0.02387627906643822,-0.017120466068437423,0.0012867193269974764,1.9169350032224148,2.580114093218656,1.3459580470289398,4.945911017598301,1.5985611781566162,1.9207313133525508,2.57631778308852,1.341321279649298
17547,8,0.5352454214393255,0.019111439590084905,1.2534796065084126,0.025162998393435696,1.2708476702611948,0.02384047472176121,-0.017368063752782215,0.001322523671674486,1.9164968789877728,2.5798571862839834,1.346131691926665,4.944288245747432,1.5982330205892668,1.9202960842510493,2.5760579810207083,1.341489993208739
17550,8,0.53513719479774,0.019123323086788723,1.2534796065084126,0.025162998393435696,1.2706000728075248,0.023871893551695257,-0.017120466299112236,0.001291104841740439,1.916930236112396,2.5801116832022046,1.3459601369921341,4.945894098077155,1.5985577572398173,1.9207263998952178,2.576315519419383,1.3413235323677177
17558,8,0.5352094200888627,0.019099911312933808,1.2534796065084126,0.025162998393435696,1.2707650242415736,0.023805940653413918,-0.017285417733160946,0.0013570577400217783,1.916592591232245,2.57991739207048,1.3460958807170178,4.944650559633497,1.5983062971851396,1.9203892837218128,2.576120699580913,1.3414575479135455
17559,8,0.5352965521545305,0.01911635900888801,1.2534796065084126,0.025162998393435696,1.2709648380998535,0.02385623982971165,-0.017485231591440886,0.0013067585637240448,1.9163251050497,2.5797535908428912,1.3461982959180536,4.9436465709743445,1.598103231146702,1.9201267676921214,2.5759519282004697,1.3415530534458469
17569,8,0.5355030416143681,0.01910831353852626,1.2534796065084126,0.025162998393435696,1.2714375073162574,0.02383879959985394,-0.017957900807844762,0.0013241987935817545,1.9155440366158996,2.5792911227863895,1.3465057829435758,4.940745728949795,1.5975162770842144,1.9193529414198343,2.5754822179824544,1.3418492046998145
17573,8,0.5354116256300115,0.019107142698411125,1.2534796065084126,0.025162998393435696,1.2712281633239138,0.0238327685225641,-0.017748556815501138,0.0013302298708715958,1.915875015605151,2.5794883847416314,1.3463761277386201,4.94197734937018,1.597765524263762,1.9196802584787502,2.575683141868032,1.341725076606836
17577,8,0.5351132524287232,0.019127683344912865,1.2534796065084126,0.025162998393435696,1.270545330179532,0.023883875154897746,-0.01706572367111936,0.0012791232385379499,1.9170315199666907,2.5801707162401915,1.3459198189318364,4.946268589927479,1.5986334720986028,1.9208271817977765,2.5763750544091057,1.3412841502991313
17583,8,0.535458267672652,0.019126360642636866,1.2534796065084126,0.025162998393435696,1.2713353121708006,0.023889952437651046,-0.017855705662388033,0.0012730459557846498,1.9157644374424136,2.5794171765404665,1.3464166711352277,4.941555696144347,1.5976801998713313,1.9195733247488527,2.5756082892340277,1.3417608257142286
17594,8,0.5349470569230025,0.019123783670632166,1.2534796065084126,0.025162998393435696,1.2701647085799428,0.02386776448819339,-0.016685102071530178,0.0012952339052423045,1.917627679922647,2.5805265463452254,1.3456869513112777,4.948489134046795,1.5990823045447402,1.921416531460204,2.5767376948076683,1.3410614786630595
17602,8,0.5354520395603777,0.01912113121401797,1.2534796065084126,0.025162998393435696,1.2713209563136318,0.0238745779177999,-0.01784134980521923,0.0012884204756357966,1.9157708650035836,2.5794224738758817,1.346414918921453,4.941582423986881,1.5976856086478168,1.9195790121289078,2.575614326750557,1.341759995538852
17603,8,0.5350831822844775,0.01908592632552692,1.2534796065084126,0.025162998393435696,1.270475709746496,0.023761672456680986,-0.016996103238083426,0.0014013259367547104,1.9170109520457865,2.5801702835191263,1.3459340337965375,4.9462146916492475,1.5986225752839816,1.9208013762020275,2.576379859362886,1.341304671728799
17604,8,0.5351926471858894,0.01911130786062587,1.2534796065084126,0.025162998393435696,1.2707268263864946,0.02383857431254295,-0.017247219878081976,0.001324424080892745,1.9166896529580026,2.579971926896991,1.346056166638847,4.945005497205584,1.5983780767435387,1.9204867985242946,2.5761747813306988,1.3414175943881708
17613,8,0.5354130553850641,0.01911439823516229,1.2534796065084126,0.025162998393435696,1.2712315689847093,0.023853892487665923,-0.017751962476296734,0.001309105905769773,1.915892494030964,2.579496739494682,1.3463682056958846,4.942038441575206,1.5977778860823424,1.9196984863648991,2.575690747160747,1.3417162983953907
17615,8,0.5356488160669709,0.01913340547355125,1.2534796065084126,0.025162998393435696,1.2717717515966251,0.023915901920895863,-0.01829214508821253,0.0012470964725398333,1.9150889786354877,2.5790133123708983,1.3466806718340891,4.93903997027571,1.5971709743128866,1.9189059113952822,2.575196379611105,1.3420128440474803
17616,8,0.5351476880737295,0.01913230512861116,1.2534796065084126,0.025162998393435696,1.2706242646158366,0.02389829532094197,-0.017144658107423938,0.0012647030724937253,1.9169199289996537,2.5801030126919255,1.3459628509566148,4.945850883901199,1.5985490198176466,1.920717372128735,2.5763055695628436,1.3413246565826178
17623,8,0.5351041644848404,0.019140309359590886,1.2534796065084126,0.025162998393435696,1.2705247525339602,0.023920302618961848,-0.01704514602554763,0.0012426957744738482,1.917104288969683,2.5802104462740783,1.3458894547989202,4.9465325129964155,1.5986868286891687,1.9209008299928518,2.5764139052509103,1.341252950190301
17625,8,0.5351841585074292,0.019102079863123043,1.2534796065084126,0.025162998393435696,1.270707220281949,0.023811515524285575,-0.01722761377353632,0.001351482869150121,1.916691851242203,2.5799758416014233,1.3460566652533883,4.945018671999192,1.5983807410026716,1.9204877725919627,2.5761799202516626,1.341419589865315
17627,8,0.5352157652060759,0.01911998896557121,1.2534796065084126,0.025162998393435696,1.2707799203078438,0.023864464595949642,-0.0173003137994312,0.001298533797486054,1.9166321924205205,2.5799352855737037,1.3460774037795409,4.944787022692189,1.5983338949241546,1.9204310750158746,2.5761364029783507,1.3414365329185562
17630,8,0.5353084414667391,0.019094337868529133,1.2534796065084126,0.025162998393435696,1.2709916605311125,0.02379259320953603,-0.01751205402269984,0.0013704051838996645,1.9162126616401436,2.5796928991707144,1.3462456181469327,4.943240196534093,1.5980210264143053,1.9200126655490857,2.5758928952617723,1.341602032883006
17638,8,0.5352998537054529,0.01911076499738788,1.2534796065084126,0.025162998393435696,1.2709722959096084,0.023840079815191772,-0.01749268940119575,0.0013229185782439243,1.916295511650025,2.579737560885773,1.3462107202163678,4.94353950916039,1.5980815744664107,1.9200967635217725,2.575936309014026,1.3415658824867431
17639,8,0.535167578436817,0.01910465133891531,1.2534796065084126,0.025162998393435696,1.2706693025555316,0.023818510897348405,-0.017189696047118952,0.0013444874960872912,1.9167605914019317,2.580016017148271,1.3460293521901083,4.945273026855577,1.5984321762614455,1.9205561184861164,2.5762204900640864,1.3413929774126043
17643,8,0.5353554969366162,0.019116317114601367,1.2534796065084126,0.025162998393435696,1.2710998077911262,0.02385781312539492,-0.017620201282713577,0.0013051852680407774,1.9161092002407136,2.5796251386028137,1.3462829458147505,4.942843461249076,1.5979407650491453,1.9199131441547472,2.5758211946887783,1.3416342309707965
17644,8,0.5353189803667102,0.01910496823125359,1.2534796065084126,0.025162998393435696,1.2710159861344765,0.0238237857458801,-0.017536379626063914,0.0013392126475555953,1.9162073530160604,2.5796867410629756,1.346246134064049,4.943214701702911,1.598015868886871,1.9200087894044175,2.5758853046746193,1.3416007879180871
17649,8,0.5351154517641852,0.019121000619711333,1.2534796065084126,0.025162998393435696,1.27055024358097,0.023864519686609714,-0.017070637072557293,0.001298478706825982,1.9170025608400347,2.5801553738056784,1.3459321476727963,4.946164458950663,1.5986124194462765,1.9207976568344987,2.5763602778112156,1.3412970744961723
17651,8,0.5352837872750875,0.01912770513037995,1.2534796065084126,0.025162998393435696,1.2709358163671016,0.02388884209693655,-0.01745620985868901,0.0012741562964991467,1.9164073413873586,2.579799320456879,1.3461643903896061,4.943946357029682,1.598163869981171,1.9202096030638682,2.575997058780369,1.3415186835177433
17653,8,0.5351863342223526,0.01909898943095749,1.2534796065084126,0.025162998393435696,1.2707121456459847,0.023802597929975668,-0.017232539137572056,0.0013604004634600285,1.9166742163286203,2.5799662214480135,1.3460640308450154,4.9449547356481816,1.598367811473263,1.9204699224969737,2.57617051527966,1.3414271606660477
17656,8,0.5351376907937098,0.019103268058894802,1.2534796065084126,0.025162998393435696,1.2706008409371705,0.02381363184595175,-0.017121234428757903,0.0013493665474839447,1.9168656711575385,2.580078933167211,1.3459883871826959,4.945664735864991,1.5985113818977594,1.9206599035106375,2.5762847008141105,1.341353925338423
17659,8,0.5352651559598309,0.01912335525030395,1.2534796065084126,0.025162998393435696,1.2708930755086478,0.02387566655453775,-0.017413469000235215,0.0012873318388979468,1.9164619289147382,2.5798330274921395,1.3461436350854399,4.944151780145536,1.598205419551783,1.9202630497543973,2.5760319066524824,1.3414994924689918
17661,8,0.5350815290480798,0.01912948656575901,1.2534796065084126,0.025162998393435696,1.2704727240040654,0.023888202787282303,-0.0169931174956528,0.0012747956061533935,1.9171532850162505,2.580242658312705,1.3458718603665716,4.946720688523265,1.598724869871991,1.9209478958891657,2.5764480474397913,1.341237861242045
17667,8,0.5352899337517794,0.019110705915986823,1.2534796065084126,0.025162998393435696,1.2709495803100488,0.02383962286828105,-0.017469973801636174,0.001323375525154647,1.9163316400378725,2.5797590742913443,1.3461965666028248,4.943673937739315,1.5981087668760126,1.9201325013284756,2.575958213000742,1.3415523205916895
17668,8,0.5352139507599039,0.019133760059938606,1.2534796065084126,0.025162998393435696,1.2707760174365355,0.023904428347704273,-0.01729641092812284,0.0012585700457314226,1.9166819275972702,2.5799609902416587,1.3460558860049707,4.944964603902144,1.5983698070919579,1.9204820732719483,2.5761608445669792,1.3414136379716073
17669,8,0.5351571290245902,0.01911053712671698,1.2534796065084126,0.025162998393435696,1.2706454834671381,0.023835313316355116,-0.017165876958725512,0.00132768507708058,1.9168172593794006,2.5800480728543773,1.3460062821479957,4.945480676075831,1.5984741648149008,1.9206129526025228,2.5762523796312546,1.3413698872228832
17674,8,0.5350810343045421,0.01910532335052488,1.2534796065084126,0.025162998393435696,1.2704711474756358,0.023817974792780233,-0.016991540967223218,0.0013450236006554636,1.9170795001611791,2.5802055865051647,1.3459043228453662,4.946459236090404,1.59867201478699,1.9208717335971748,2.5764133530691695,1.3412729793490044
17676,8,0.535144566075879,0.019118726699977284,1.2534796065084126,0.025162998393435696,1.2706168671379632,0.023858749322488666,-0.017137260629550566,0.0013042490709470299,1.9168888716994572,2.580088369512929,1.3459770191192664,4.945742683520532,1.5985271425781635,1.9206848739085658,2.5762923673038203,1.3413404782332163
17680,8,0.535183616803478,0.01910473697582257,1.2534796065084126,0.025162998393435696,1.2707060285275007,0.023819220973582366,-0.017226422019088083,0.00134377741985333,1.91670214864169,2.5799812181619233,1.3460522387321783,4.945055544306164,1.5983881974294212,1.9204983066615298,2.576185060142084,1.341414908415284
17684,8,0.5353200389657697,0.0191139266590635,1.2534796065084126,0.025162998393435696,1.2710185733528392,0.02384984736177238,-0.017538966844426573,0.0013131510316633163,1.916231516286134,2.579698591217848,1.3462353422813886,4.943299743010582,1.5980330723832394,1.9200338554912975,2.5758962520126842,1.3415889749264682
17687,8,0.535140229216194,0.019113766319934562,1.2534796065084126,0.025162998393435696,1.27060684578724,0.023844210725093924,-0.01712723927882731,0.0013187876683417726,1.9168892266572388,2.5800899823688765,1.3459776112718618,4.945746691009165,1.5985279528684004,1.9206845784795432,2.576294630546572,1.3413418629028742
17690,8,0.5353630345167771,0.01907776340854199,1.2534796065084126,0.025162998393435696,1.2711163655463102,0.023746001756394013,-0.01763675903789763,0.0014169966370416835,1.915960931798477,2.5795477904040207,1.346346758742438,4.942312788121191,1.5978333973728014,1.9197614695426708,2.575747252659826,1.3417017132203541
17692,8,0.5350785824311847,0.0191353381560258,1.2534796065084126,0.025162998393435696,1.270466084382304,0.023905121685083526,-0.016986477873891292,0.0012578767083521701,1.9171823779334094,2.580258314771898,1.3458596033796424,4.946825771596839,1.598746112623314,1.920977446124607,2.5764632465807016,1.3412251412834004
17694,8,0.535043806717734,0.019131243789175592,1.2534796065084126,0.025162998393435696,1.2703863808390428,0.02389222428432718,-0.016906774330630148,0.0012707741091085162,1.9172968643884265,2.5803275932405767,1.345815372239521,4.947254003615092,1.5988326759072675,1.9210901887373444,2.576534268891658,1.3411833988830637
17695,8,0.5351802112165567,0.019145145874597244,1.2534796065084126,0.025162998393435696,1.2706989701292506,0.023936543080143695,-0.01721936362083798,0.0012264553132920013,1.9168410578105384,2.5800524576907495,1.3459918584161312,4.945550482206617,1.5984882798509714,1.9206410041179993,2.576252511383289,1.341350364726989
17697,8,0.5350631558209892,0.01913171486777358,1.2534796065084126,0.025162998393435696,1.2704306944744657,0.023894149513907698,-0.016951087966053047,0.0012688488795279985,1.9172275111642108,2.580286193886692,1.3458424620246805,4.946995677596757,1.5987804585028726,1.9210216294003792,2.5764920756505227,1.3412093004151857
17702,8,0.5352405438139943,0.01911165116203071,1.2534796065084126,0.025162998393435696,1.2708365054344104,0.023840949238826466,-0.017356898925997788,0.0013220491546092304,1.9165153962083008,2.5798681445438008,1.3461244035126978,4.944357019205536,1.5982469301706628,1.9203144327221426,2.5760691080299587,1.3414829697333737
17703,8,0.5351428711647782,0.019122574806052176,1.2534796065084126,0.025162998393435696,1.2706130566909337,0.023869882420404002,-0.017133450182521104,0.0012931159730316943,1.9169071162872693,2.580098138027275,1.345969304461917,4.945808481504017,1.5985404464538426,1.92070342702521,2.5763018272893348,1.3413324467690033
17707,8,0.5351716084128458,0.019134449817784453,1.2534796065084126,0.025162998393435696,1.270679075924954,0.02390521515370448,-0.01719946941654138,0.001257783239731216,1.9168390795850967,2.5800543011346817,1.3459942092234154,4.945548911866573,1.5984879623250865,1.92063765559707,2.5762557251227074,1.3413543765608538
17708,8,0.5351833076956295,0.01910084548840151,1.2534796065084126,0.025162998393435696,1.2707052495126252,0.02380790421482362,-0.017225643004212587,0.0013550941786120776,1.916691103274712,2.579975745261321,1.3460571402733446,4.945016557606918,1.5983803134223393,1.9204868718606374,2.5761799766753946,1.3414202483870654
17710,8,0.5349418181074561,0.019145292084832243,1.2534796065084126,0.025162998393435696,1.2701531095425285,0.02393011373228496,-0.016673503034115855,0.001232884661150735,1.9177141304426994,2.580571898080681,1.3456499366174886,4.948799193572659,1.5991449599945367,1.9215048963419505,2.576781132181428,1.3410224127385542
17711,8,0.5348829496656728,0.01916802817807361,1.2534796065084126,0.025162998393435696,1.2700187349543113,0.02399448869430176,-0.016539128445898665,0.0011685096991339364,1.9180007173658298,2.580735983599295,1.3455344204165167,4.949853467875259,1.599357973692995,1.9217914597951054,2.576945241170019,1.3409078430626202
17717,8,0.5352277758279985,0.01912673210269508,1.2534796065084126,0.025162998393435696,1.2708075451820466,0.023884404104595067,-0.017327938673634025,0.0012785942888406295,1.9166093282347991,2.5799197774867353,1.346085370388365,4.944698311628525,1.5983159544427912,1.9204093284107897,2.576119777310745,1.3414430659127135
17719,8,0.5354214880580968,0.019098025053751456,1.2534796065084126,0.025162998393435696,1.2712505805239198,0.023806558468062577,-0.0177709740155072,0.0013564399253731194,1.915810370682562,2.5794524905519407,1.3464028225470652,4.941741832082371,1.5977178666394347,1.9196151250230025,2.575647736211502,1.3417521578345755
17720,8,0.5353200927107222,0.019100718051941697,1.2534796065084126,0.025162998393435696,1.2710184557090243,0.02381146767134326,-0.01753884920061166,0.0013515307220924345,1.9161899786863779,2.5796776021970405,1.3462535713528305,4.943152369571673,1.5980032591727489,1.9199910494693768,2.57587653141404,1.3416086143349097
17723,8,0.5350539290178026,0.019136426958791454,1.2534796065084126,0.025162998393435696,1.270409653823385,0.023907576680235222,-0.016930047314972496,0.001255421713200474,1.9172760269275908,2.5803137290519174,1.3458227677247057,4.947173654663375,1.598816434654212,1.9210702492544616,2.5765195067250475,1.3411896351655832
